Player_Name,Player_Type,Role,Runs,Balls_Faced,Strike_Rate,Wickets_Taken,Overs_Bowled,Runs_Conceded,Opponent_Team,Pitch_Type,Weather
Janith Liyanage,All-rounder,All-rounder,34,35,97.14285714,0,0,0,South Africa,Batting Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,32,33,96.96969697,0,0,0,India,Balanced,Cloudy
Janith Liyanage,All-rounder,All-rounder,41,43,95.34883721,0,0,0,Pakistan,Bowling Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,50,52,96.15384615,0,0,0,England,Batting Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,51,51,100,0,0,0,England,Bowling Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,29,29,100,0,0,0,Bangladesh,Balanced,Cloudy
Janith Liyanage,All-rounder,All-rounder,41,41,100,0,0,0,Bangladesh,Balanced,Cloudy
Janith Liyanage,All-rounder,All-rounder,59,61,96.72131148,0,0,0,Bangladesh,Batting Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,59,63,93.65079365,0,0,0,Australia,Balanced,Hot
Janith Liyanage,All-rounder,All-rounder,51,53,96.22641509,0,0,0,England,Balanced,Humid
Janith Liyanage,All-rounder,All-rounder,25,25,100,0,0,0,England,Batting Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,57,62,91.93548387,0,0,0,England,Batting Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,57,57,100,0,0,0,England,Bowling Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,14,14,100,0,0,0,England,Balanced,Hot
Janith Liyanage,All-rounder,All-rounder,29,28,103.5714286,0,0,0,Australia,Bowling Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,46,48,95.83333333,0,0,0,Bangladesh,Spin Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,39,41,95.12195122,0,0,0,South Africa,Balanced,Cloudy
Janith Liyanage,All-rounder,All-rounder,36,38,94.73684211,0,0,0,South Africa,Bowling Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,59,58,101.7241379,0,0,0,Pakistan,Spin Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,43,46,93.47826087,0,0,0,Bangladesh,Balanced,Hot
Janith Liyanage,All-rounder,All-rounder,57,58,98.27586207,0,0,0,Bangladesh,Bowling Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,43,44,97.72727273,0,0,0,South Africa,Balanced,Hot
Janith Liyanage,All-rounder,All-rounder,45,48,93.75,0,0,0,Pakistan,Spin Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,46,47,97.87234043,0,0,0,South Africa,Balanced,Dry
Janith Liyanage,All-rounder,All-rounder,38,38,100,0,0,0,Bangladesh,Spin Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,76,79,96.20253165,0,0,0,England,Spin Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,40,40,100,0,0,0,England,Batting Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,47,50,94,0,0,0,India,Spin Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,47,47,100,0,0,0,Australia,Spin Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,43,44,97.72727273,0,0,0,England,Batting Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,21,22,95.45454545,0,0,0,South Africa,Batting Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,19,19,100,0,0,0,England,Spin Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,52,54,96.2962963,0,0,0,Bangladesh,Balanced,Cloudy
Janith Liyanage,All-rounder,All-rounder,26,27,96.2962963,0,0,0,Pakistan,Bowling Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,54,54,100,0,0,0,England,Bowling Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,49,49,100,0,0,0,England,Balanced,Hot
Janith Liyanage,All-rounder,All-rounder,44,44,100,0,0,0,England,Batting Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,37,39,94.87179487,0,0,0,England,Bowling Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,33,35,94.28571429,0,0,0,Australia,Balanced,Dry
Janith Liyanage,All-rounder,All-rounder,32,32,100,0,0,0,Bangladesh,Spin Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,20,21,95.23809524,0,0,0,Pakistan,Spin Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,51,52,98.07692308,0,0,0,South Africa,Bowling Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,14,15,93.33333333,0,0,0,South Africa,Spin Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,30,30,100,0,0,0,India,Bowling Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,52,55,94.54545455,0,0,0,Bangladesh,Batting Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,86,86,100,0,0,0,Bangladesh,Spin Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,43,42,102.3809524,0,0,0,South Africa,Balanced,Hot
Janith Liyanage,All-rounder,All-rounder,68,74,91.89189189,0,0,0,India,Balanced,Cloudy
Janith Liyanage,All-rounder,All-rounder,66,67,98.50746269,0,0,0,Australia,Balanced,Humid
Janith Liyanage,All-rounder,All-rounder,23,23,100,0,0,0,South Africa,Balanced,Cloudy
Janith Liyanage,All-rounder,All-rounder,38,39,97.43589744,0,0,0,Pakistan,Bowling Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,60,61,98.36065574,0,0,0,Australia,Bowling Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,19,19,100,0,0,0,Australia,Bowling Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,56,60,93.33333333,0,0,0,Bangladesh,Bowling Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,85,85,100,0,0,0,India,Spin Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,31,33,93.93939394,0,0,0,Pakistan,Spin Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,38,39,97.43589744,0,0,0,India,Bowling Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,40,42,95.23809524,0,0,0,England,Spin Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,52,52,100,0,0,0,Pakistan,Batting Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,57,59,96.61016949,0,0,0,Australia,Balanced,Dry
Janith Liyanage,All-rounder,All-rounder,55,58,94.82758621,0,0,0,England,Batting Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,47,50,94,0,0,0,India,Balanced,Hot
Janith Liyanage,All-rounder,All-rounder,53,55,96.36363636,0,0,0,South Africa,Spin Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,51,55,92.72727273,0,0,0,Pakistan,Batting Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,67,70,95.71428571,0,0,0,India,Batting Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,67,72,93.05555556,0,0,0,Pakistan,Batting Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,44,44,100,0,0,0,Pakistan,Balanced,Dry
Janith Liyanage,All-rounder,All-rounder,57,62,91.93548387,0,0,0,Bangladesh,Balanced,Dry
Janith Liyanage,All-rounder,All-rounder,30,30,100,0,0,0,India,Balanced,Humid
Janith Liyanage,All-rounder,All-rounder,50,53,94.33962264,0,0,0,Pakistan,Bowling Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,30,31,96.77419355,0,0,0,England,Batting Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,45,44,102.2727273,0,0,0,Australia,Balanced,Dry
Janith Liyanage,All-rounder,All-rounder,57,57,100,0,0,0,England,Batting Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,25,24,104.1666667,0,0,0,Pakistan,Spin Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,55,56,98.21428571,0,0,0,Bangladesh,Spin Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,32,33,96.96969697,0,0,0,Pakistan,Bowling Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,18,17,105.8823529,0,0,0,Pakistan,Balanced,Humid
Janith Liyanage,All-rounder,All-rounder,64,70,91.42857143,0,0,0,India,Bowling Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,31,32,96.875,0,0,0,India,Spin Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,42,44,95.45454545,0,0,0,South Africa,Balanced,Dry
Janith Liyanage,All-rounder,All-rounder,36,39,92.30769231,0,0,0,Pakistan,Bowling Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,47,49,95.91836735,0,0,0,Pakistan,Batting Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,29,29,100,0,0,0,South Africa,Batting Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,35,34,102.9411765,0,0,0,Bangladesh,Batting Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,58,61,95.08196721,0,0,0,South Africa,Bowling Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,17,17,100,0,0,0,India,Balanced,Cloudy
Janith Liyanage,All-rounder,All-rounder,37,38,97.36842105,0,0,0,England,Balanced,Hot
Janith Liyanage,All-rounder,All-rounder,44,46,95.65217391,0,0,0,Pakistan,Spin Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,40,40,100,0,0,0,Pakistan,Spin Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,55,60,91.66666667,0,0,0,South Africa,Batting Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,55,54,101.8518519,0,0,0,Pakistan,Spin Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,73,78,93.58974359,0,0,0,India,Spin Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,59,59,100,0,0,0,India,Bowling Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,73,79,92.40506329,0,0,0,Bangladesh,Spin Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,68,67,101.4925373,0,0,0,England,Spin Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,42,43,97.6744186,0,0,0,Australia,Spin Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,34,37,91.89189189,0,0,0,Bangladesh,Spin Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,75,79,94.93670886,0,0,0,India,Bowling Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,54,56,96.42857143,0,0,0,Pakistan,Balanced,Cloudy
Janith Liyanage,All-rounder,All-rounder,26,27,96.2962963,0,0,0,England,Bowling Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,35,37,94.59459459,0,0,0,South Africa,Batting Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,76,81,93.82716049,0,0,0,England,Balanced,Cloudy
Janith Liyanage,All-rounder,All-rounder,54,57,94.73684211,0,0,0,Pakistan,Batting Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,62,68,91.17647059,0,0,0,England,Balanced,Dry
Janith Liyanage,All-rounder,All-rounder,71,77,92.20779221,0,0,0,India,Bowling Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,37,39,94.87179487,0,0,0,Australia,Spin Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,25,25,100,0,0,0,South Africa,Batting Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,52,55,94.54545455,0,0,0,Pakistan,Spin Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,30,31,96.77419355,0,0,0,Australia,Batting Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,59,60,98.33333333,0,0,0,Pakistan,Batting Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,34,37,91.89189189,0,0,0,India,Batting Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,54,56,96.42857143,0,0,0,South Africa,Balanced,Hot
Janith Liyanage,All-rounder,All-rounder,49,53,92.45283019,0,0,0,India,Balanced,Dry
Janith Liyanage,All-rounder,All-rounder,27,29,93.10344828,0,0,0,India,Bowling Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,3,3,100,0,0,0,Pakistan,Spin Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,54,54,100,0,0,0,Bangladesh,Batting Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,19,19,100,0,0,0,Pakistan,Spin Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,59,61,96.72131148,0,0,0,South Africa,Bowling Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,38,37,102.7027027,0,0,0,Bangladesh,Spin Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,55,56,98.21428571,0,0,0,England,Spin Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,65,68,95.58823529,0,0,0,South Africa,Spin Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,55,59,93.22033898,0,0,0,Bangladesh,Bowling Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,44,44,100,0,0,0,India,Bowling Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,55,57,96.49122807,0,0,0,Bangladesh,Bowling Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,102,111,91.89189189,0,0,0,India,Spin Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,45,45,100,0,0,0,South Africa,Bowling Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,46,48,95.83333333,0,0,0,England,Balanced,Cloudy
Janith Liyanage,All-rounder,All-rounder,61,62,98.38709677,0,0,0,India,Batting Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,56,59,94.91525424,0,0,0,South Africa,Spin Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,43,46,93.47826087,0,0,0,Australia,Batting Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,46,45,102.2222222,0,0,0,Bangladesh,Batting Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,33,34,97.05882353,0,0,0,South Africa,Balanced,Cloudy
Janith Liyanage,All-rounder,All-rounder,38,39,97.43589744,0,0,0,Australia,Spin Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,78,77,101.2987013,0,0,0,Pakistan,Bowling Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,34,35,97.14285714,0,0,0,India,Balanced,Cloudy
Janith Liyanage,All-rounder,All-rounder,53,57,92.98245614,0,0,0,Pakistan,Balanced,Cloudy
Janith Liyanage,All-rounder,All-rounder,45,44,102.2727273,0,0,0,England,Spin Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,56,61,91.80327869,0,0,0,England,Batting Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,63,68,92.64705882,0,0,0,Bangladesh,Balanced,Hot
Janith Liyanage,All-rounder,All-rounder,9,9,100,0,0,0,Australia,Spin Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,66,69,95.65217391,0,0,0,South Africa,Balanced,Humid
Janith Liyanage,All-rounder,All-rounder,57,62,91.93548387,0,0,0,Bangladesh,Batting Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,55,55,100,0,0,0,England,Balanced,Hot
Janith Liyanage,All-rounder,All-rounder,18,19,94.73684211,0,0,0,Pakistan,Batting Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,51,52,98.07692308,0,0,0,England,Bowling Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,63,66,95.45454545,0,0,0,Australia,Batting Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,41,42,97.61904762,0,0,0,England,Batting Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,56,59,94.91525424,0,0,0,India,Bowling Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,68,70,97.14285714,0,0,0,Bangladesh,Bowling Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,39,40,97.5,0,0,0,South Africa,Balanced,Hot
Janith Liyanage,All-rounder,All-rounder,75,75,100,0,0,0,Pakistan,Bowling Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,49,49,100,0,0,0,Pakistan,Batting Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,63,65,96.92307692,0,0,0,India,Spin Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,63,66,95.45454545,0,0,0,South Africa,Bowling Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,44,46,95.65217391,0,0,0,England,Balanced,Hot
Janith Liyanage,All-rounder,All-rounder,38,41,92.68292683,0,0,0,Bangladesh,Balanced,Cloudy
Janith Liyanage,All-rounder,All-rounder,47,47,100,0,0,0,Australia,Bowling Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,50,50,100,0,0,0,India,Batting Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,44,45,97.77777778,0,0,0,Bangladesh,Balanced,Cloudy
Janith Liyanage,All-rounder,All-rounder,36,37,97.2972973,0,0,0,India,Batting Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,71,70,101.4285714,0,0,0,Bangladesh,Bowling Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,54,56,96.42857143,0,0,0,India,Bowling Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,35,35,100,0,0,0,India,Bowling Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,33,34,97.05882353,0,0,0,England,Spin Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,49,50,98,0,0,0,England,Spin Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,32,35,91.42857143,0,0,0,Pakistan,Bowling Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,60,61,98.36065574,0,0,0,England,Spin Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,29,31,93.5483871,0,0,0,Australia,Batting Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,56,59,94.91525424,0,0,0,South Africa,Bowling Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,50,50,100,0,0,0,Pakistan,Spin Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,60,64,93.75,0,0,0,Pakistan,Bowling Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,37,38,97.36842105,0,0,0,England,Batting Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,60,65,92.30769231,0,0,0,England,Spin Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,40,42,95.23809524,0,0,0,Pakistan,Batting Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,34,36,94.44444444,0,0,0,South Africa,Bowling Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,35,38,92.10526316,0,0,0,Australia,Spin Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,35,35,100,0,0,0,Bangladesh,Batting Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,18,19,94.73684211,0,0,0,South Africa,Balanced,Cloudy
Janith Liyanage,All-rounder,All-rounder,33,33,100,0,0,0,Pakistan,Bowling Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,40,42,95.23809524,0,0,0,Bangladesh,Balanced,Humid
Janith Liyanage,All-rounder,All-rounder,37,37,100,0,0,0,Pakistan,Balanced,Dry
Janith Liyanage,All-rounder,All-rounder,51,51,100,0,0,0,India,Batting Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,51,52,98.07692308,0,0,0,Pakistan,Bowling Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,63,64,98.4375,0,0,0,Australia,Bowling Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,46,50,92,0,0,0,South Africa,Spin Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,60,59,101.6949153,0,0,0,England,Batting Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,10,10,100,0,0,0,Pakistan,Bowling Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,47,47,100,0,0,0,England,Batting Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,66,71,92.95774648,0,0,0,Australia,Balanced,Humid
Janith Liyanage,All-rounder,All-rounder,58,61,95.08196721,0,0,0,Pakistan,Balanced,Humid
Janith Liyanage,All-rounder,All-rounder,62,63,98.41269841,0,0,0,England,Batting Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,45,49,91.83673469,0,0,0,England,Balanced,Hot
Janith Liyanage,All-rounder,All-rounder,67,67,100,0,0,0,England,Spin Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,55,57,96.49122807,0,0,0,India,Balanced,Cloudy
Janith Liyanage,All-rounder,All-rounder,43,46,93.47826087,0,0,0,Bangladesh,Balanced,Hot
Janith Liyanage,All-rounder,All-rounder,57,61,93.44262295,0,0,0,Australia,Batting Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,52,52,100,0,0,0,South Africa,Balanced,Dry
Janith Liyanage,All-rounder,All-rounder,19,20,95,0,0,0,Australia,Spin Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,23,25,92,0,0,0,Pakistan,Balanced,Humid
Janith Liyanage,All-rounder,All-rounder,53,55,96.36363636,0,0,0,Bangladesh,Balanced,Humid
Janith Liyanage,All-rounder,All-rounder,53,56,94.64285714,0,0,0,Bangladesh,Balanced,Hot
Janith Liyanage,All-rounder,All-rounder,29,29,100,0,0,0,England,Spin Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,56,56,100,0,0,0,India,Batting Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,51,51,100,0,0,0,Pakistan,Balanced,Dry
Janith Liyanage,All-rounder,All-rounder,63,67,94.02985075,0,0,0,South Africa,Bowling Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,25,27,92.59259259,0,0,0,India,Spin Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,19,20,95,0,0,0,South Africa,Batting Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,56,58,96.55172414,0,0,0,England,Spin Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,41,41,100,0,0,0,India,Bowling Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,61,62,98.38709677,0,0,0,South Africa,Spin Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,25,25,100,0,0,0,England,Batting Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,70,72,97.22222222,0,0,0,South Africa,Balanced,Cloudy
Janith Liyanage,All-rounder,All-rounder,37,38,97.36842105,0,0,0,Pakistan,Balanced,Dry
Janith Liyanage,All-rounder,All-rounder,72,72,100,0,0,0,Pakistan,Bowling Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,24,23,104.3478261,0,0,0,Pakistan,Bowling Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,30,32,93.75,0,0,0,Bangladesh,Batting Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,31,31,100,0,0,0,South Africa,Batting Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,63,65,96.92307692,0,0,0,England,Balanced,Hot
Janith Liyanage,All-rounder,All-rounder,57,61,93.44262295,0,0,0,Bangladesh,Batting Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,32,33,96.96969697,0,0,0,India,Batting Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,43,45,95.55555556,0,0,0,South Africa,Bowling Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,39,41,95.12195122,0,0,0,India,Balanced,Cloudy
Janith Liyanage,All-rounder,All-rounder,48,52,92.30769231,0,0,0,India,Bowling Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,37,37,100,0,0,0,India,Balanced,Humid
Janith Liyanage,All-rounder,All-rounder,10,10,100,0,0,0,India,Bowling Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,46,48,95.83333333,0,0,0,Bangladesh,Batting Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,29,29,100,0,0,0,Australia,Batting Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,40,43,93.02325581,0,0,0,Bangladesh,Spin Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,32,34,94.11764706,0,0,0,India,Bowling Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,86,91,94.50549451,0,0,0,Australia,Bowling Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,57,59,96.61016949,0,0,0,Pakistan,Spin Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,33,34,97.05882353,0,0,0,England,Spin Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,48,48,100,0,0,0,Australia,Bowling Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,46,49,93.87755102,0,0,0,Australia,Batting Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,28,30,93.33333333,0,0,0,Australia,Balanced,Dry
Janith Liyanage,All-rounder,All-rounder,29,31,93.5483871,0,0,0,India,Spin Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,45,46,97.82608696,0,0,0,South Africa,Spin Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,54,58,93.10344828,0,0,0,Australia,Spin Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,44,44,100,0,0,0,England,Bowling Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,38,40,95,0,0,0,Pakistan,Balanced,Hot
Janith Liyanage,All-rounder,All-rounder,12,12,100,0,0,0,England,Spin Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,37,39,94.87179487,0,0,0,England,Balanced,Dry
Janith Liyanage,All-rounder,All-rounder,45,47,95.74468085,0,0,0,India,Spin Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,52,53,98.11320755,0,0,0,Australia,Bowling Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,45,48,93.75,0,0,0,Australia,Spin Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,44,46,95.65217391,0,0,0,India,Spin Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,62,63,98.41269841,0,0,0,England,Bowling Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,57,61,93.44262295,0,0,0,Australia,Spin Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,55,58,94.82758621,0,0,0,India,Batting Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,29,30,96.66666667,0,0,0,South Africa,Bowling Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,33,35,94.28571429,0,0,0,India,Batting Friendly,Cloudy
Janith Liyanage,All-rounder,All-rounder,42,42,100,0,0,0,India,Balanced,Hot
Janith Liyanage,All-rounder,All-rounder,56,61,91.80327869,0,0,0,Pakistan,Bowling Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,58,58,100,0,0,0,Australia,Bowling Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,38,38,100,0,0,0,Bangladesh,Spin Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,41,41,100,0,0,0,England,Bowling Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,43,44,97.72727273,0,0,0,India,Balanced,Humid
Janith Liyanage,All-rounder,All-rounder,59,60,98.33333333,0,0,0,South Africa,Balanced,Humid
Janith Liyanage,All-rounder,All-rounder,45,47,95.74468085,0,0,0,Bangladesh,Batting Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,39,41,95.12195122,0,0,0,Pakistan,Batting Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,43,46,93.47826087,0,0,0,Australia,Spin Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,77,78,98.71794872,0,0,0,England,Bowling Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,58,63,92.06349206,0,0,0,South Africa,Spin Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,68,71,95.77464789,0,0,0,India,Spin Friendly,Humid
Janith Liyanage,All-rounder,All-rounder,46,49,93.87755102,0,0,0,Pakistan,Batting Friendly,Hot
Janith Liyanage,All-rounder,All-rounder,33,33,100,0,0,0,Australia,Bowling Friendly,Dry
Janith Liyanage,All-rounder,All-rounder,48,48,100,0,0,0,Australia,Balanced,Dry
